緯度,経度,施設名,ふりがな,住所,,区,電話番号　,施設情報,施設種別,0歳児,1歳児,2歳児,3歳児,4歳児,5歳児,月,指定園,新制度未移行園,ソート,月
34.747713,135.529162,上新庄保育園,かみしんじょうほいくえん,東淀川区上新庄2-5-5-101,13,東淀川区,06-6327-2248,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12686/16kamishinjyou.pdf,保育所,0,0,0,0,0,0,4,,,133307,5
34.73463,135.520381,さかえ保育園,さかえほいくえん,東淀川区東淡路1-5-1-101,13,東淀川区,06-6323-3211,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12686/17sakae.pdf,保育所,0,0,0,0,2,0,4,,,133308,5
34.741374,135.525895,菅原保育園,すがはらほいくえん,東淀川区菅原4-10-15,13,東淀川区,06-6329-2536,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12686/18sugahara.pdf,保育所,0,0,0,0,0,0,4,,,133310,5
34.728497,135.502474,徳蔵寺保育園,とくぞうじほいくえん,東淀川区東中島1-5-5,13,東淀川区,06-6323-0640,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12686/19tokuzouji.pdf,保育所,1,1,0,1,0,0,4,,,133311,5
34.734079,135.511288,ともしび保育園,ともしびほいくえん,東淀川区東中島6-6-8,13,東淀川区,06-6325-1851,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12686/20tomoshibi.pdf,保育所,5,0,1,0,0,0,4,,,133312,5
34.743737,135.535428,保育園こどものくに,ほいくえんこどものくに,東淀川区豊新4-6-17,13,東淀川区,06-6329-3849,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12686/21kodomonokuni.pdf,保育所,,0,0,0,0,0,4,,,133313,5
34.749498,135.551983,みのり園,みのりえん,東淀川区大桐5-15-36,13,東淀川区,06-6328-5500,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12686/24minori.pdf,保育所,0,0,0,2,0,0,4,,,133314,5
34.734189,135.505264,大阪市立日之出保育所,おおさかしりつひのでほいくしょ,東淀川区東中島4-11-25,13,東淀川区,06-6323-9800,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12686/25hinode.pdf,保育所,0,0,0,1,11,10,4,,,133106,5
34.746792,135.5507,大桐保育園,おおぎりほいくえん,東淀川区大桐4-2-12,13,東淀川区,06-6326-0509,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12686/26oogirihoikuenn.pdf,保育所,0,0,1,0,0,0,4,,,133315,5
34.75209,135.538523,小松保育園,こまつほいくえん,東淀川区小松3-5-15,13,東淀川区,06-6320-1331,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12686/28komatsu.pdf,保育所,0,0,0,,,,4,,,133317,5
34.73776,135.529479,菅原天満保育園,すがはらてんまほいくえん,東淀川区菅原2-2-21,13,東淀川区,06-6328-6882,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12686/29artchildcare.pdf,保育所,0,0,0,,,,4,,,133318,5
34.738492,135.541538,アートチャイルドケア東淀川,あーとちゃいるどけあひがしよどがわ,東淀川区豊里4-3-6,13,東淀川区,06-6160-0122,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12686/30sugaharatenma.pdf,保育所,0,0,0,0,0,0,4,,,133319,5
34.745141,135.540436,さかえ保育園豊里分園,さかえほいくえんとよさとぶんえん,東淀川区豊里７－２８－１２,13,東淀川区,06-6323-1581,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12686/17sakae.pdf,保育所,0,0,0,,,,4,,,133309,5
34.738306,135.517232,グローバルキッズ東淡路園,ぐろーばるきっずひがしあわじえん,東淀川区東淡路4-14-15,13,東淀川区,070-3603-4481,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12686/31glovalkidshigasi.pdf,保育所,0,0,0,3,3,0,4,,,133320,5
34.738019,135.516652,徳蔵寺保育園分園こばと,とくぞうじほいくえんぶんえんこばと,東淀川区東淡路４-１５-１,13,東淀川区,06-6770-9366,,保育所,0,0,0,,,,4,,,133321,5
34.736642,135.516958,認定こども園　あすなろ,にんていこどもえんあすなろ,東淀川区東淡路2-7-5,13,東淀川区,06-6321-3201,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319204/n10asunaro.pdf,認定こども園,2,0,0,0,0,0,4,,,132301,5
34.736547,135.517015,認定こども園　聖愛園,にんていこどもえんせいあいえん,東淀川区東淡路2-7-5,13,東淀川区,06-6321-3201,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319204/n11seiaien.pdf,認定こども園,3,0,0,0,0,0,4,1,,132302,5
34.752143,135.537981,認定こども園　小松幼稚園,にんていこどもえんこまつようちえん,東淀川区小松3-5-15,13,東淀川区,06-6320-1331,,認定こども園,,,,0,0,0,4,1,,132303,5
34.737619,135.529243,認定こども園　菅原天満幼稚園,にんていこどもえんすがはらてんまようちえん,東淀川区菅原2-3-27,13,東淀川区,06-6328-6079,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319204/n12sugaharatenbma.pdf,認定こども園,,,,0,0,0,4,1,,132304,5
34.745952,135.532649,認定こども園　豊新聖愛園（夜間）,にんていこどもえんほうしんせいあいえん,東淀川区豊新3-25-5,13,東淀川区,06-6325-2405,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319204/n13houshinseiaien.pdf,認定こども園,1,1,0,3,0,0,4,,,132305,5
34.749833,135.534816,保育アトリエ　こどもなーと,ほいくあとりえ　こどもなーと,東淀川区瑞光１－１５－２５,13,東淀川区,06-7898-7576,http://www.city.osaka.lg.jp/kodomo/cmsfiles/c01atoriekodomonato.pdf,地域型,1,0,0,,,,4,,,134301,5
34.745487,135.538405,こどもなーと　保育園,こどもなーと　ほいくえん,東淀川区豊新５－１－１６　ピノヴェルデ１階Ｃ号,13,東淀川区,06-6379-3686,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319693/c02kodomonato.pdf,地域型,1,0,0,,,,4,,,134302,5
34.749064,135.535594,保育アトリエ　こどもなーとプラス,ほいくあとりえ　こどもなーとぷらす,東淀川区瑞光１－８－９－１０１,13,東淀川区,06-7493-0763,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319693/c03atoriekodomonatopuls.pdf,地域型,1,0,0,,,,4,,,134303,5
34.746131,135.533309,フェアリールーム上新庄園,ふぇありーるーむかみしんじょうえん,東淀川区豊新４－２６－９　1F　ハイツ岩本店舗１０２、１０３号,13,東淀川区,06-6300-7360,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319693/c04fiaryroomkamisinzyo.pdf,地域型,0,2,1,,,,4,,,134304,5
34.753593,135.547004,瑞光ベビーセンター,ずいこうべびーせんたー,東淀川区小松５－６－１,13,東淀川区,06-6328-5640,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319693/c05zuikobabycenter.pdf,地域型,1,0,0,,,,4,,,134305,5
34.747726,135.537799,豊新かめっこ保育園,とよしんかめっこほいくえん,東淀川区豊新５－７－１０,13,東淀川区,06-7493-1811,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319693/c06housinkamekko.pdf,地域型,0,0,0,,,,4,,,134306,5
34.743499,135.53465,くじら保育園　上新庄園,くじらほいくえん　かみしんじょうえん,東淀川区豊新４－２－６,13,東淀川区,06-6795-9202,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319693/c07kuzira.pdf,地域型,0,0,0,,,,4,,,134307,5
34.750106,135.536726,かいせいプチ保育園上新庄園,かいせいぷちほいくえんかみしんじょうえん,東淀川区小松１－７－３２,13,東淀川区,06-6136-7576,http://www.city.osaka.lg.jp/kodomocmsfiles/modify_contents/0000319/319693/c08kaiseiputikamishinzyo.pdf,地域型,0,0,0,,,,4,,,134308,5
34.748213,135.531767,おうち保育　だぐまんま,おうちほいくだぐまんま,東淀川区上新庄2-11-20-102,13,東淀川区,06-6195-7122,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319693/c09tagumanma.pdf,地域型,0,0,0,,,,4,,,134309,5
34.740294,135.531391,ぽっかぽか保育園,ぽっかぽかほいくえん,東淀川区豊新1-1-5,13,東淀川区,06-6325-2212,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319693/c10pokkapoka.pdf,地域型,0,0,0,,,,4,,,134310,5
34.672681,135.547916,今里保育園,いまざとほいくえん,東成区大今里1-28-11,14,東成区,06-6976-7654,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12687/01imazato.pdf,保育所,0,1,0,0,0,0,4,,,143301,5
34.666332,135.539441,大阪市立大成保育所,おおさかしりつたいせいほいくしょ,東成区大今里西3-14-28,14,東成区,06-6971-1559,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12687/03taisei.pdf,保育所,1,0,0,0,0,0,4,,,143202,5
34.674895,135.539483,大阪市立中本保育所,おおさかしりつなかもとほいくしょ,東成区中本4-12-1,14,東成区,06-6971-6195,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12687/04nakamoto.pdf,保育所,0,0,0,0,0,0,4,,,143201,5
34.66732,135.534065,大阪市立東小橋保育所,おおさかしりつひがしおばせほいくしょ,東成区東小橋3-7-4,14,東成区,06-6971-3970,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12687/05higasiobase.pdf,保育所,0,0,2,0,0,0,4,,,143101,5
34.679836,135.547798,大阪市立東中本保育所,おおさかしりつひがしなかもとほいくしょ,東成区東中本2-3-16,14,東成区,06-6981-0208,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12687/06higasinakamoto.pdf,保育所,0,0,0,0,0,0,4,,,143203,5
34.677271,135.538858,北中本保育園,きたなかもとほいえん,東成区中本4-2-41,14,東成区,06-6971-3722,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12687/02kitanakamoto.pdf,保育所,1,0,0,2,2,2,4,,,143312,5
34.676951,135.556843,小市保育園,こいちほいくえん,東成区深江北1-9-12,14,東成区,06-6971-0423,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12687/07koichi.pdf,保育所,0,0,0,0,0,0,4,,,143302,5
34.66706,135.550325,つみき保育園,つみきほいくえん,東成区大今里南3-5-24,14,東成区,06-6976-0350,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12687/08tsumiki.pdf,保育所,0,0,1,0,0,0,4,,,143305,5
34.673098,135.551865,東成山水学園,ひがしなりさんすいがくえん,東成区大今里2-8-17,14,東成区,06-6974-7377,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12687/09higashinarisansui.pdf,保育所,2,1,1,3,1,0,4,,,143304,5
34.66957,135.537477,第二明の守たまつ保育園,だいにあきのもりたまつほいくえん,東成区玉津2-3-14,14,東成区,06-6977-5100,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12687/10dai2akinomoritamatsu.pdf,保育所,1,0,0,0,0,0,4,,,143307,5
34.676984,135.556623,小市保育園　分園１（たんぽぽ）,こいちほいくえんぶんえんいちたんぽぽ,東成区深江北1－9－8　小市ビル２階,14,東成区,06-6971-0423,,保育所,-,-,-,-,-,-,4,,,143303,5
34.677097,135.557119,小市保育園　分園２（さくらんぼ）,こいちほいくえんぶんえんにさくらんぼ,東成区深江北１－７－２５,14,東成区,06-6971-0423,,保育所,-,-,-,-,-,-,4,,,143309,5
34.671741,135.53259,キッズファースト保育園,きっずふぁーすとほいくえん,東成区東小橋1-11-48,14,東成区,06-6972-1151,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12687/11kidsfirst.pdf,保育所,0,1,0,2,3,8,4,,,143308,5
34.668883,135.55427,あい・あい保育園新深江園,あい・あいほいくえんしんんふかえ,東成区神路4-6-18,14,東成区,06-6121-2609,,保育所,1,1,4,4,8,3,4,,,143310,5
34.673466,135.543137,東成かいせい保育園,ひがしなりかいせいほいくえん,東成区大今里西1-12-17,14,東成区,06-6136-7576,,保育所,0,0,0,10,0,1,4,,,143311,5
34.671075,135.561633,認定こども園　深江幼稚園,にんていこどもえんふかえようちえん,東成区深江南3-7-24,14,東成区,06-6971-9166,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319205/n12hukaeyouchien.pdf,認定こども園,0,0,0,0,0,0,4,1,,142301,5
34.667258,135.54974,アイアイルーム,あいあいるーむ,東成区大今里南３－４－２－３０２　米谷マンション,14,東成区,06-6976-1123,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319694/c01aiairoom.pdf,地域型,0,0,0,,,,4,,,144301,5
34.681146,135.546055,東中本みらい保育園,ひがしなかもとみらいほいくえん,東成区東中本１－１１－１０,14,東成区,06-6785-7196,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319694/c02higashinakamotomirai.pdf,地域型,0,0,0,,,,4,,,144302,5
34.667731,135.55151,新深江ピース保育園,しんふかえぴーすほいくえん,東成区大今里南４-1-１　アウラ新深江,14,東成区,06-6224-4616,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319694/c03shinhukaepeace.pdf,地域型,0,0,3,,,,4,,,144303,5
34.670027,135.541221,今里ピース保育園,いまざとぴーすほいくえん,東成区大今里西2-8-4　東成区役所1階,14,東成区,06-6224-4616,,地域型,1,2,3,,,,4,,,144304,5
34.656678,135.555105,小路保育園,しょうじほいくえん,生野区小路3-19-28,15,生野区,06-6754-7862,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12688/15syouji.pdf,保育所,1,0,0,3,0,0,4,,,153310,5
34.647777,135.537579,聖浄保育園,せいじょうほいくえん,生野区舎利寺3-9-10,15,生野区,06-6731-5713,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12688/16seijyou.pdf,保育所,3,0,0,0,0,0,4,,,153311,5
34.653068,135.553501,巽保育園,たつみほいくえん,生野区巽中1-18-12,15,生野区,06-6752-9331,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12688/17tatsumi.pdf,保育所,0,0,3,0,0,0,4,,,153312,5
34.657807,135.546854,生野こもれび保育園,いくのこもれびほいくえん,生野区中川東1-5-3,15,生野区,06-6752-9668,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12688/18ikunokomorebi.pdf,保育所,0,0,2,2,1,1,4,,,153313,5
34.642913,135.534768,林寺保育園,はやしでらほいくえん,生野区林寺4-6-26,15,生野区,06-6719-2694,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12688/19hayashidera.pdf,保育所,0,3,0,0,0,1,4,,,153314,5
34.65647,135.534752,東桃谷幼児の園,ひがしももだにようじのその,生野区勝山北3-4-33,15,生野区,06-6731-0209,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12688/20higashimomodaniyouji.pdf,保育所,0,0,0,4,1,0,4,,,153315,5
34.644723,135.546307,日の出巽西園,ひのでたつみにしえん,生野区巽西4-2-6,15,生野区,06-6757-4151,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12688/22hinodetatsuminishi.pdf,保育所,0,0,0,,,,4,,,153317,5
34.644771,135.556591,わかば保育園,わかばほいくえん,生野区巽東2-15-9,15,生野区,06-6752-9285,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12688/24wakaba.pdf,保育所,,,,0,0,0,4,,,153319,5
34.645019,135.556655,わかば第二保育園,わかばだいにほいくえん,生野区巽東2-14-19,15,生野区,06-6752-9285,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12688/25wakaba2.pdf,保育所,0,0,1,,,,4,,,153320,5
34.66147,135.541162,愛信保育園,あいしんほいくえん,生野区中川西2-5-15,15,生野区,06-6712-2020,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12688/01aishin.pdf,保育所,0,0,0,0,0,0,4,,,153301,5
34.661571,135.541667,イカイノ保育園,いかいのほいくえん,生野区中川西2-6-10,15,生野区,06-6731-3535,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12688/02ikaino.pdf,保育所,4,0,0,0,,,4,,,153302,5
34.651682,135.54451,生野フランシスコ学園,いくのふらんしすこがくえん,生野区巽西1-3-26,15,生野区,06-6757-5091,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12688/03ikunofuransisuko.pdf,保育所,0,0,1,0,0,1,4,,,153303,5
34.651722,135.533947,生野幼児園,いくのようじえん,生野区生野東3-1-9,15,生野区,06-6712-6975,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12688/04ikunoyoujien.pdf,保育所,0,1,2,5,3,2,4,,,153304,5
34.650844,135.539044,大阪市立生野保育所,おおさかしりついくのほいくしょ,生野区舎利寺1-11-14,15,生野区,06-6731-3937,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12688/06ikuno.pdf,保育所,,,1,4,2,0,4,,,153101,5
34.6612,135.543153,大阪市立中川保育所,おおさかしりつなかがわほいくしょ,生野区中川2-4-26,15,生野区,06-6751-5177,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12688/08nakagawa.pdf,保育所,0,0,0,0,0,0,4,,,153102,5
34.659363,135.552055,東生野愛育園,ひがしいくのあいいくえん,生野区新今里7-15-6,15,生野区,06-6751-3940,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12688/26higashiikuno.pdf,保育所,0,0,0,0,3,1,4,,,153321,5
34.658169,135.538373,大阪聖和保育園,おおさかせいわほいくえん,生野区桃谷5-10-29,15,生野区,06-6731-6112,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12688/11osakaseiwa.pdf,保育所,2,0,0,0,2,0,4,,,153306,5
34.661801,135.534317,北桃谷乳児保育園,きたももだににゅうじほいくえん,生野区桃谷3-2-40,15,生野区,06-6731-1548,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12688/12kitamomodaninyuuji.pdf,保育所,1,0,0,,,,4,,,153307,5
34.659736,135.557368,くるみ愛育園,くるみあいいくえん,生野区小路東2-7-13,15,生野区,06-6752-4463,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12688/13kurumiaiikuen.pdf,保育所,0,0,0,,,,4,,,153308,5
34.662665,135.55916,こひつじ乳児保育園,こひつじにゅうじほいくえん,生野区小路東1-17-28,15,生野区,06-6754-4355,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12688/14kohitujinyuuji.pdf,保育所,0,0,0,,,,4,,,153309,5
34.647411,135.534183,南生野いちょう保育園,みなみいくのいちょうほいくえん,生野区生野東4-1-22,15,生野区,06-6741-0300,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12688/10minamiikuno.pdf,保育所,0,0,0,0,0,0,4,,,153321,5
34.654286,135.527692,認定こども園　勝山愛和幼稚園,にんていこどもえんかつやまあいわようちえん,生野区勝山南1-3-4,15,生野区,06-6731-7971,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319206/n13katuyamaaiwa.pdf,認定こども園,,,0,0,0,0,4,,,152301,5
34.643862,135.531292,認定こども園　勝山愛和第二幼稚園,にんていこどもえんかつやまあいわだいにようちえん,生野区林寺2-21-13,15,生野区,06-6719-0017,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319206/n14katuyamaaiwa2.pdf,認定こども園,,,0,1,0,0,4,,,152302,5
34.647168,135.539188,認定こども園　勝山愛和第三幼稚園,にんていこどもえんかつやまあいわだいさんようちえん,生野区舎利寺3-11-24,15,生野区,06-6741-3336,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319206/n15katuyamaaiwa3.pdf,認定こども園,,,,0,0,0,4,,,152303,5
34.661311,135.558565,認定こども園　大東幼稚園,にんていこどもえんだいとうようちえん,生野区小路東2-16-14,15,生野区,06-6751-4667,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319206/n16daitouyouchien.pdf,認定こども園,,,0,0,0,0,4,1,,152304,5
34.650795,135.537614,認定こども園  すみれ幼稚園,にんていこどもえんすみれようちえん,生野区舎利寺1-5-28,15,生野区,06-6712-0747,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319206/n18sumireyouchien.pdf,認定こども園,3,0,0,0,0,0,4,1,,152305,5
34.63895,135.548218,認定こども園　日の出学園,にんていこどもえん　ひのでがくえん,生野区巽南2-8-19,15,生野区,06-6757-4150,,認定こども園,0,0,0,0,2,0,4,,,152306,5
34.660291,135.556971,くるみ小規模保育園,くるみしょうきぼほいくえん,生野区小路東２－８－４,15,生野区,06-6755-7751,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319695/c01kurumisyoukibo.pdf,地域型,0,0,0,,,,4,,,154301,5
34.653474,135.554756,あい・あい保育園　北巽園,あい・あいほいくえん　きたたつみえん,生野区巽北３－１５－２４　豊都ビル２Ｆ,15,生野区,06-4307-6704,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319695/c02aiaihoikuenkitatatumi.pdf,地域型,0,0,3,,,,4,,,154302,5
34.661801,135.555099,たかはしベビーセンター,たかはしべびーせんたー,生野区小路１－２１－１４,15,生野区,06-6751-2201,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319695/c03takahashibebycenter.pdf,地域型,1,0,1,,,,4,,,154303,5
34.648196,135.531361,夢の箱保育園　KOKORO,ゆめのはこほいくえん　こころ,生野区生野東２－４－７,15,生野区,06-6741-6111,,地域型,1,1,2,,,,4,,,154304,5
34.727664,135.535187,大阪市立生江保育所,おおさかしりついくえほいくしょ,旭区生江3－14－13,16,旭区,06-6922-7797,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12689/03ikue.pdf,保育所,0,0,2,0,11,9,4,,,163101,5
34.723167,135.549332,大阪市立森小路保育所,おおさかしりつもりしょうじほいくしょ,旭区森小路2-5-29,16,旭区,06-6951-6283,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12689/07morisyouji.pdf,保育所,0,0,0,1,8,7,4,,,163102,5
34.723564,135.542868,大阪市立大宮第１保育所,おおさかしりつおおみやだいいちほいくしょ,旭区中宮2-22-22,16,旭区,06-6951-3998,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12689/04oomiyadai1.pdf,保育所,,,1,8,2,1,4,,,163103,5
34.72184,135.558463,大阪市立清水保育所,おおさかしりつしみずほいくしょ,旭区清水2-14-17,16,旭区,06-6954-6260,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12689/06simizu.pdf,保育所,0,0,2,0,2,1,4,,,163202,5
34.721641,135.563398,大阪市立両国保育所,おおさかしりつりょうごくほいくしょ,旭区清水4-6-15,16,旭区,06-6951-3083,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12689/08ryougoku.pdf,保育所,0,0,0,0,3,0,4,,,163201,5
34.72076,135.544767,大宮まぶね保育園,おおみやまぶねほいくえん,旭区大宮1-1-32,16,旭区,06-6955-4571,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12689/05oomiyadai2.pdf,保育所,0,0,0,5,0,0,4,,,163308,5
34.718467,135.536807,つぼみ保育園,つぼみほいくえん,旭区高殿5-10-34,16,旭区,06-6953-5511,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12689/13tsubomi.pdf,保育所,0,0,0,0,1,1,4,,,163306,5
34.718945,135.560861,平和の子保育園,へいわのこほいくえん,旭区新森7-1-5,16,旭区,06-6954-0524,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12689/12heiwanoko.pdf,保育所,10,0,0,0,1,0,4,,,163305,5
34.738007,135.558114,太子橋保育所,たいしばしほいくしょ,旭区太子橋3-2-8,16,旭区,06-6956-5000,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12689/11taishibashi.pdf,保育所,0,2,2,3,2,1,4,,,163304,5
34.724141,135.53575,金光寺保育園,こんこうじほいくえん,旭区生江2-2-21,16,旭区,06-6925-1225,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12689/10konkouji.pdf,保育所,3,0,6,,,,4,,,163303,5
34.729891,135.547552,大阪YWCA大宮保育園,おおさかわいだぶりゅしーえーおおみやほいくえん,旭区大宮5-7-15,16,旭区,06-6955-5931,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12689/09osakaYWCAoomiya.pdf,保育所,1,0,0,0,0,0,4,,,163302,5
34.72087,135.54561,ありんこ保育園,ありんこほいくえん,旭区大宮1-9-9,16,旭区,06-6952-4693,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12689/01arinko.pdf,保育所,0,0,4,,,,4,,,163301,5
34.720837,135.546028,ありんこ第2保育園,ありんこだいにほいくえん,旭区大宮1-9-13,16,旭区,06-6954-1101,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12689/14arinko2.pdf,保育所,0,0,1,0,0,1,4,,,163307,5
34.712536,135.539901,あい・あい保育園　高殿園,あい・あいほいくえん　たかどのえん,旭区高殿3-3-1,16,旭区,,,保育所,0,0,5,9,4,7,4,,,163309,5
34.717955,135.548458,トレジャーキッズたかどの保育園,とれじゃーきっずたかどのほいくえん,旭区高殿7-16-28,16,旭区,,,保育所,0,1,1,0,0,0,4,,,163310,5
34.72981,135.551544,認定こども園　あけのほし幼稚園,にんていこどもえん　あけのほしようちえん,旭区太子橋1-1-27,16,旭区,06-6951-2633,,認定こども園,,,5,2,5,1,4,,,162301,5
34.729057,135.550636,大阪ＹＷＣＡこひつじほーむ,おおさかわいだぶるしーえー　こひつじほーむ,旭区大宮４－２３－１８　アーバンライフ大宮１Ｆ,16,旭区,06-6923-8667,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319696/c01ywcakohituji.pdf,地域型,3,0,0,,,,4,,,164301,5
34.721866,135.536581,ぬくもりのおうち保育　生江園,ぬくもりのおうちほいく　かすがでなかえん,旭区生江１－８－２　ロイヤルコート香蘭橋１０５号,16,旭区,06-6928-4188,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319696/c02nukumorinoouchiikue.pdf,地域型,0,0,0,,,,4,,,164302,5
34.72229,135.55592,片岡家庭保育,かたおかかていほいく,旭区清水１－８－１４,16,旭区,06-6952-9666,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319696/c04kataoka.pdf,地域型,0,0,0,,,,4,,,164305,5
34.729595,135.549692,あい・あい保育園　太子橋今市園,あい・あいほいくえん　たいしばしいまいちえん,旭区大宮５－４－２７　パレ城北１Ｆ,16,旭区,06-6167-8012,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000319/319696/c05aiaihoikuentaishibashiimaichi.pdf,地域型,0,0,0,,,,4,,,164306,5
34.720367,135.550727,かいせいプチ保育園　森小路園,かいせいぷちほいくえんもりしょうじえん,旭区森小路２－１６－２　ベルエーキップ１階,16,旭区,06-6167-4600,http://www.city.osaka.lg.jp/kodomo/cmsfiles/modify_contents/0000319/319696/c06kaiseiputimorisyouzi.pdf,地域型,1,0,0,,,,4,,,164307,5
